idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
journals/tods/EiterGM97,WXWcO2ulDQUJ,2346,56437,2346_56437
conf/sigmod/DewanSHH94,GUdXGx4blW8J,1764,56494,1764_56494
conf/vldb/LeeWMS02,c-MP8R47zVIJ,2136,56520,2136_56520
conf/sigmod/Mamoulis03,8-eaDTdtfY4J,286,56525,286_56525
journals/tods/LeveneL99,iwPgaJ1eQrkJ,2362,56540,2362_56540
conf/vldb/WaasCB01,y_gKGtzupHIJ,1129,56651,1129_56651
conf/sigmod/RaoBG96,UmM1k4NoD2IJ,1536,56692,1536_56692
conf/sigmod/BilirisP94,KYhmilHkq_IJ,1731,56704,1731_56704
conf/vldb/SchindlerAG03,CsWyDorgQF4J,2010,56708,2010_56708
conf/sigmod/HinneburgKW02,VWd7jhLXfV0J,458,56738,458_56738
journals/sigmod/Hellerstein03,pHHvswIOFfAJ,1946,56807,1946_56807
journals/sigmod/David03,vhUs7wTpUOoJ,1995,56834,1995_56834
conf/sigmod/Sheth95,eU-7sSXW5jEJ,1659,56858,1659_56858
conf/sigmod/BabcockCD03,mbhZ3gSR3NMJ,296,56874,296_56874
conf/vldb/GuPS00,mRWLGqueLNsJ,1335,56890,1335_56890
journals/sigmod/Critchlow01,wuQbvQAcACsJ,375,56982,375_56982
journals/vldb/CliftonGB95,YkIvdNOC64cJ,2537,57072,2537_57072
conf/sigmod/Cotton02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564792%26type%3Dpdf,592,57124,592_57124
conf/vldb/GionisIM99,A8rGBQif7MIJ,1418,57168,1418_57168
conf/vldb/StohrR01,jn3pvb3hRzwJ,1247,57210,1247_57210
conf/sigmod/AtzeniT97,i2LI1TWifbYJ,1386,57338,1386_57338
journals/sigmod/SchmidtWKFCMB01,fc8y9x82jqAJ,135,57345,135_57345
journals/sigmod/SchmidtWKFCMB01,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D603872%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,135,60817,135_60817
conf/vldb/MorimotoFMTY98,31YuS02mFq8J,1637,57395,1637_57395
journals/sigmod/KuanL99,lkrtCULVA6oJ,457,59599,457_59599
conf/sigmod/MaddenH02,NXakCefUcdUJ,468,57438,468_57438
conf/vldb/May01,Fb4oYRM9N4EJ,1225,57498,1225_57498
journals/sigmod/FengJH01,SUT-QTwqFNkJ,372,57526,372_57526
journals/sigmod/Eisenberg96,tFbkjO2wcFMJ,753,57536,753_57536
conf/vldb/WildfogelY97,uqYakLN84x0J,1726,57577,1726_57577
conf/vldb/CareyKRLABFLOPQRSSUVWY01,_pAcjtd1nbEJ,1217,57583,1217_57583
conf/sigmod/Brown99,itP4yy9sLUUJ,1081,57586,1081_57586
journals/vldb/TorpJS00,wr5pRI-iGqsJ,2407,57622,2407_57622
conf/sigmod/DobraGGR02,v7A9Otp7OjsJ,516,57628,516_57628
conf/sigmod/WangWYY02,DRp1iFn7znkJ,499,57718,499_57718
journals/vldb/Antoshenkov97,gleX-n_dgkcJ,2418,57770,2418_57770
conf/sigmod/HaasH01,tHEP1S1typgJ,658,57828,658_57828
journals/sigmod/HadzilacosT97,a8YsBAmwFjoJ,555,62875,555_62875
conf/sigmod/ZhaoDNS98,mBC03oUT8yAJ,1160,57854,1160_57854
conf/vldb/KnorrN99,7lkCBMe603kJ,1506,57874,1506_57874
conf/vldb/Graefe99,3m-KKBVF8KkJ,1453,57952,1453_57952
conf/vldb/TamuraK99,rAHGAfoqookJ,1510,57988,1510_57988
conf/sigmod/LarsonG98,QmBz3hMOFh4J,1176,58032,1176_58032
conf/vldb/ViverosNR96,YWG9plUEbigJ,1808,58066,1808_58066
conf/vldb/ZirintsisKM99,_UYteGcmBKIJ,1605,58151,1605_58151
conf/sigmod/LoR94,PpyOTK673dwJ,1773,58153,1773_58153
conf/sigmod/Ivinskis95,9FaaDi_zGnEJ,1564,58155,1564_58155
conf/vldb/HelmerM97,xsh0C_nCllsJ,1691,58162,1691_58162
conf/vldb/RaghavanG03,ma-ZRYj0pXIJ,2070,58238,2070_58238
conf/vldb/PedersenJD99,sAUncbolYJ8J,1474,58255,1474_58255
conf/sigmod/VossenW99,9PhYz-N58A8J,1128,58263,1128_58263
journals/tods/IoannidisR95,TJDMWbCXMtgJ,2259,58290,2259_58290
journals/sigmod/GobleR02a,B-u4advaVBkJ,99,58347,99_58347
journals/vldb/Navarro02,UDQsHc_ps4IJ,2451,58381,2451_58381
conf/vldb/AltinelF00,SXHPvzZDrFMJ,1191,58413,1191_58413
journals/sigmod/MedskerCS95,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202673%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,770,58420,770_58420
conf/sigmod/Jagadish94,eH69_dCm18wJ,1734,58460,1734_58460
conf/vldb/MohaniaS94,JORYEDHKYSMJ,140,58481,140_58481
conf/sigmod/Galindo-Legaria94,iEs59H5EFHwJ,1790,58495,1790_58495
conf/sigmod/CallanCD99,eWVreKOw_QgJ,936,58501,936_58501
conf/sigmod/RamakrishnanD98,LSNo-7ii1vEJ,1280,58521,1280_58521
conf/vldb/GardarinGT96,4NKqwzC5A_wJ,1793,59807,1793_59807
conf/sigmod/LahiriG01,2eJIgKjsQF4J,636,58686,636_58686
conf/sigmod/JagadishLMSV99,946iAs3adDcJ,1014,58828,1014_58828
journals/vldb/MirbelPSTV00,tUEcojf_6BUJ,2486,58860,2486_58860
conf/vldb/ChoN02,4tTQJrG4pn8J,2239,58901,2239_58901
journals/tods/FegarasM00,eCQjRu0EiagJ,2324,58988,2324_58988
conf/vldb/ShuklaDNR96,vnezjPI8jYIJ,2612,59086,2612_59086
conf/sigmod/CasatiS01,7H9j9z0x_3UJ,739,59103,739_59103
conf/sigmod/ZhouR02, ,519,59155,519_59155
conf/vldb/PoosalaI96,NTlGMs3lqNEJ,1855,59185,1855_59185
journals/vldb/KraissW98,LMz7v87sxxYJ,2430,61311,2430_61311
conf/sigmod/DeshpandeRSN98,BXB96UFPHn8J,1151,59314,1151_59314
conf/sigmod/Ramanan02,VGe-IBWyMm4J,507,59315,507_59315
conf/vldb/LabrinidisR03,0GMNedjfVV0J,2090,59361,2090_59361
conf/vldb/ShuklaDN98,1eCp1f8DhasJ,1744,59480,1744_59480
journals/sigmod/Loeffen94,gb-yIDOxaEkJ,923,59498,923_59498
conf/vldb/BonczRK98,ts5vu2eNQgYJ,1760,59606,1760_59606
conf/sigmod/RossSS96,iurxdvB6oLAJ,1505,59642,1505_59642
journals/sigmod/Seshadri98,_nIg_hi8PAAJ,614,63668,614_63668
journals/sigmod/Fankhauser01,_sltXCfRKhYJ,133,59684,133_59684
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J,1612,59690,1612_59690
journals/tods/ChomickiTB01,MqgSlx1jbPsJ,2334,63260,2334_63260
journals/vldb/LiCHH01,Tw8-f4saqb0J,2479,59776,2479_59776
conf/sigmod/GetoorTK01,99N4rXNdaqMJ,722,59824,722_59824
conf/vldb/FuC94,ReboDjzo5y0J,78,59832,78_59832
conf/vldb/DeutschT03,qkJ_IyVmLfUJ,2075,59848,2075_59848
conf/vldb/KoudasS03,F0VufxHFRP8J,2185,59997,2185_59997
journals/sigmod/ErdurD02,9OcrAEypDhMJ,28,60000,28_60000
conf/vldb/Madnick95,CVQyvLe8w38J,1928,60166,1928_60166
conf/vldb/Sheth96,xoD5vxZQJ8AJ,1848,60167,1848_60167
journals/vldb/HarrisR96,S8x6zjXc9oAJ,2530,60187,2530_60187
journals/vldb/SinghalS97,3fO2448hZgwJ,2417,60250,2417_60250
journals/sigmod/Winslett01,m2Mf-4BgLP4J,149,60266,149_60266
conf/sigmod/FernandezMS01,JYYcPQLrBw8J,618,60336,618_60336
journals/sigmod/PourabbasR02,QyNfyYDySawJ,39,60341,39_60341
conf/vldb/McHughW99,bXRF6rASxhgJ,1431,60361,1431_60361
conf/vldb/WangC03,B1uNI67mfJcJ,2004,60385,2004_60385
conf/vldb/AilamakiDHW99, ,1517,60435,1517_60435
conf/vldb/BernsteinD94,rNNtyNCgHLoJ,183,60497,183_60497
conf/sigmod/BohmBKK01,C4XcBh6anhAJ,602,60565,602_60565
conf/vldb/IshikawaSF98,D1HCBThHOkcJ,1599,63490,1599_63490
conf/sigmod/JajodiaSSB97,4_fm8LWVWHMJ,1315,63580,1315_63580
conf/vldb/KornMS02,mClzTQppJE4J,2130,60603,2130_60603
conf/vldb/PapadiasTS03,TmcyYF1CNsYJ,2007,60621,2007_60621
conf/vldb/Vaskevitch95,s6Ax0WdZp6IJ,117,60634,117_60634
conf/sigmod/KoudasS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872871%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,412,60795,412_60795
conf/sigmod/BumbulisB02,Ev27auQiecUJ,483,60801,483_60801
conf/sigmod/CruzJ99,vXMwU21-7HMJ,962,60873,962_60873
conf/vldb/ChenHWW02,kgXRJZKRxZQJ,2222,60904,2222_60904
conf/sigmod/SlivinskasJS01,oAVbM_vepr8J,599,60994,599_60994
conf/vldb/BargaP95,Rp6i1uA3RYQJ,1974,61054,1974_61054
conf/vldb/WangZL03,tbuNzuDUSFYJ,2057,61066,2057_61066
journals/vldb/KabraD99,JF30ixlsraUJ,2389,61075,2389_61075
conf/sigmod/ChanI98,VC7Jbwgn_O0J,1094,61161,1094_61161
journals/sigmod/Wiegand02,RAcoVQuEzD8J,49,61163,49_61163
conf/vldb/MarianS03,JVvFcEnXBmkJ,2076,61262,2076_61262
journals/vldb/KornLKF00,DNIfr9w2fucJ,2403,61310,2403_61310
conf/sigmod/RiedewaldAA02,nQvBo5KHITYJ,404,61320,404_61320
conf/sigmod/KrishnanVI96,8tFA4ENYqKQJ,1472,61368,1472_61368
conf/vldb/SreenathS94,sUcJBJwvKTUJ,156,61427,156_61427
conf/sigmod/BaruFGHJPW95,C60KJG_xVm0J,1571,61430,1571_61430
journals/tods/ShashaLSV95,0aVKzjogLlAJ,2260,61478,2260_61478
conf/sigmod/YerneniLGU99,2MbaeG3IVV0J,929,61500,929_61500
conf/sigmod/YerneniLGU99,hnMltY0uSf0J,929,63913,929_63913
conf/vldb/Suciu96,D45fvUWVon0J,2578,61563,2578_61563
conf/sigmod/DeligiannakisR03,zMgbS5u_GwYJ,217,61577,217_61577
conf/sigmod/GuptaMR95,ELtcV7mOQDgJ,1538,61588,1538_61588
conf/vldb/DagevilleZ02,x9bmOZxOlE8J,2146,61595,2146_61595
journals/sigmod/ChangASS98,CPzROuDNZqgJ,640,63016,640_63016
journals/vldb/HansonCDERTX98,F6Ko8ZvWypUJ,2437,61834,2437_61834
journals/sigmod/SonDT96,62uEWBKYqgoJ,683,61843,683_61843
conf/sigmod/LamCKNH01,8hdQohffF48J,684,61943,684_61943
conf/sigmod/LlirbatFS97,hJiwQ2CQRBkJ,1344,61969,1344_61969
conf/sigmod/Weininger02,iXkSngvyu08J,485,62100,485_62100
conf/vldb/BalminHKPSW03,8xRHvInl0_0J,2037,62110,2037_62110
conf/vldb/BarjaPFWD94,qhl9_KGvjcUJ,91,62170,91_62170
conf/sigmod/ChoG00,s7K6rICx3fkJ,855,62212,855_62212
conf/sigmod/YangWYH02,xsaovu54vl4J,546,62330,546_62330
journals/vldb/AbiteboulB95,Pkocuf5hMjYJ,2521,62369,2521_62369
journals/sigmod/BertinoEH03,4m-WmWU5iGYJ,1993,62380,1993_62380
journals/vldb/AlbanoGO95,_tswCGHoswMJ,2522,62387,2522_62387
conf/vldb/TaoP02,7ZyV9ivZySQJ,2229,62450,2229_62450
conf/vldb/ZhouR03,MvbChqWgFawJ,2089,62476,2089_62476
conf/vldb/RamsakMFZEB00,4fN0QEu0KeAJ,1372,62483,1372_62483
journals/sigmod/EisenbergM01,GKUflKzgAVEJ,158,62559,158_62559
conf/sigmod/HanFWCZK96,v9BdA55u_XMJ,1447,62582,1447_62582
conf/vldb/GravanoG95,4HVB6aRvsk8J,1936,62615,1936_62615
conf/sigmod/GoyalHKMS96,uUcmU_hKF2kJ,1504,62676,1504_62676
journals/sigmod/ChenHKPW94,HTvxhMKB69AJ,979,62735,979_62735
journals/sigmod/ElmagarmidJF95,CJK2SWLYrRYJ,851,62820,851_62820
conf/sigmod/Carey00,x6n6Ev8WnhEJ,880,62835,880_62835
conf/vldb/Moni96,gbjXwFztQTsJ,1845,62845,1845_62845
journals/sigmod/Stacey95,rdXUggm5kg0J,893,62871,893_62871
journals/vldb/RamamrithamC96,xbpaZ5AHFV0J,2509,62941,2509_62941
conf/sigmod/SeshadriHPLRSSS96,3OxZS395vDcJ,1462,62983,1462_62983
journals/vldb/Sarawagi01,Xx6kw0tCeQIJ,2500,63000,2500_63000
conf/vldb/JiangSLB00,eZwzDZ7QhzoJ,1345,63064,1345_63064
conf/vldb/IlyasAE02,nQsk3GveFP0J,2151,63118,2151_63118
journals/vldb/BerchtoldKK97,VHo2go6vjYsJ,2414,63119,2414_63119
conf/sigmod/CohenM03,bQv5hYB-JIEJ,383,63184,383_63184
journals/vldb/AguileraCMVV02,SdVmepmUgQIJ,2443,63193,2443_63193
conf/sigmod/LabioYG99,Z5kfiPj7fGMJ,1064,63203,1064_63203
journals/tods/FranklinCL97,vqboZ3T4n4AJ,2345,63208,2345_63208
conf/vldb/LubbersGJ03,T3nGiiT3tbsJ,2118,63232,2118_63232
conf/vldb/Jamil97,tLpAE7ZSkLsJ,1887,63246,1887_63246
conf/vldb/GingrasL98,9rJeZSGswxYJ,1578,63270,1578_63270
conf/vldb/SatheS01,L1IBwD8w1G0J,1258,63303,1258_63303
conf/vldb/CochinwalaB94,Bp69wMYw9DAJ,181,63304,181_63304
journals/tods/BohlenJS00,6eheB6Kct4MJ,2323,63334,2323_63334
conf/vldb/GalhardasFSSS01,nlOAkKW_ry8J,1143,63352,1143_63352
conf/vldb/BawaBA03,ZjIllDHwkSoJ,2027,63375,2027_63375
conf/vldb/DarmontS99,Ebi8v9FZXcgJ,1455,63379,1455_63379
conf/vldb/StolteA02,N3Bry6sSMw8J,2246,63384,2246_63384
conf/sigmod/ZhangNDLL01,ryaV3kTsJ2IJ,714,63387,714_63387
journals/vldb/AnGSVKI02,kBzZ1GUoa1AJ,2471,63408,2471_63408
conf/vldb/PalpanasSCP02,nlh2WXZT3VIJ,2129,63484,2129_63484
conf/vldb/CabreraRH95,x3WHLHvq-SEJ,1962,63516,1962_63516
journals/sigmod/BallMRZ02,Mfc9xsb7BuQJ,239,63576,239_63576
conf/vldb/LeslieJBY95,zmwPMSd8rGgJ,44,63634,44_63634
journals/sigmod/EisenbergM02,wgK6p4mDSIMJ,2,63690,2_63690
journals/sigmod/GerlaX03,KKiefntReoUJ,1859,63750,1859_63750
conf/vldb/PedersenJD00,bSRLP5_ErFMJ,1334,63775,1334_63775
conf/vldb/BamfordBKM98,rfuptELfgLkJ,1546,63802,1546_63802
journals/tods/LakshmananSS01,FqrVkPwzd3kJ,2344,63838,2344_63838
conf/vldb/Shaw98,sZZVwXivu-kJ,1562,63843,1562_63843
conf/sigmod/ChaudhuriD97,4zZ7Lxt4PPIJ,1383,63844,1383_63844
conf/sigmod/Pirahesh94,VG96hL8afvgJ,1799,63997,1799_63997
journals/sigmod/CoxEH96,pqzGz7zfpDgJ,732,64136,732_64136
conf/vldb/JagadishKNS99,W8O7pgTYGTYJ,1435,64193,1435_64193
conf/vldb/AgrawalCN00,U8CMJBaJyX8J,1153,64208,1153_64208
conf/sigmod/SelfridgeSW96,V2Wysmw3ti4J,1428,64226,1428_64226
